StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q13,Q14_1,Q14_2,Q17,Q18,Q19,Q20,Q21,Q21_10_TEXT,Q22,Q23,Q24,Q24_6_TEXT,Q31_1,Q31_2,Q31_3,Q31_4,Q43_1,Q43_2,Q43_3,Q43_4,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q26,Q25,Q32,Q33,Q36,Q37,Q37_7_TEXT,Q38,Q39,Q39_8_TEXT,Q40,Q40_8_TEXT,Q41,Q42,Q43,Q44,Q44_7_TEXT
2020-10-20 14:14:41,2020-10-20 14:19:24,IP Address,100,283,True,2020-10-20 14:19:24,R_27JAuwmkcu5yU5l,email,EN,Chemical and Physical Biology,Neuroscience,None,05/2023,No,"Chemical and Physical Biology,Chemistry,Chemistry and Physics,Molecular and Cellular Biology,Music,Neuroscience",,In high school (including summer after graduation),16,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Agree,Strongly agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat agree,Somewhat agree,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Disagree,Somewhat disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Somewhat agree,,"Fellow students,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Other,Hispanic,"Yes, of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:13:35,2020-10-20 14:19:28,IP Address,100,353,True,2020-10-20 14:19:28,R_3oXAV7FHAJj6M5L,email,EN,Mechanical Engineering,,Economics,05/2024,No,"Applied Mathematics,Biomedical Engineering,Chemistry and Physics,Computer Science,Economics,Electrical Engineering,Engineering Sciences,Environmental Science and Engineering,Mechanical Engineering,Physics,Statistics","Department faculty,Department-specific advising programs",In high school (including summer after graduation),17,,,,,,,,,,,,,,,,,Disagree,Agree,Agree,Strongly agree,,Somewhat disagree,Neither agree nor disagree,,,,,,,,,,,Somewhat agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Agree,"Close friends and family,Professional networks,Alumni networks,The Harvard Office of Career Services",The Harvard Office of Career Services,Female,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:13:58,2020-10-20 14:19:30,IP Address,100,332,True,2020-10-20 14:19:30,R_339mYOukoEO6yBj,email,EN,Neuroscience,I am not a joint concentrator,None,05/2022,Yes,"Applied Mathematics,Human Developmental and Regenerative Biology,Molecular and Cellular Biology,Philosophy,Psychology",,In college,19,,,,,,,,,,,,,,,,,Agree,Strongly agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities",Neither agree nor disagree,Somewhat disagree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II",At least once a week,Somewhat agree,Undecided,"I am not required to take any additional CS courses to fulfill my concentration/secondary,CS course material is too difficult,CS courses are too time-intensive",,,,,,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Non-academic and non-professional interests,No,Strongly agree,,Fellow students,Female,,No,Questioning or unsure,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:15:06,2020-10-20 14:19:48,IP Address,100,281,True,2020-10-20 14:19:48,R_RUXHEpiOehLPNZL,email,EN,Mechanical Engineering,,,05/2022,Yes,Mechanical Engineering,"My first-year academic advisor,Residential advising resources, such as house tutors or proctors,Department heads,Department faculty,Department-specific advising programs,Peer Advising Fellows (PAFs)",In college,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about advice for my concentration",Somewhat agree,Somewhat agree,CS 50: Introduction to Computer Science I,At least once a week,Somewhat agree,No,"I have already taken all of the CS courses I am interested in,I am not required to take any additional CS courses to fulfill my concentration/secondary",,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Somewhat agree,"Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,"American Indian or Alaskan Native,White",,"Yes, of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:14:03,2020-10-20 14:19:48,IP Address,100,344,True,2020-10-20 14:19:48,R_22tV0qSiU1hUqx4,email,EN,Computer Science,History,Applied Mathematics,05/2023,Yes,"Applied Mathematics,Computer Science,Government,Linguistics,Psychology,Statistics","Residential advising resources, such as house tutors or proctors,Department faculty,Department-specific advising programs",In high school (including summer after graduation),14,Similarly knowledgeable,Slightly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Similarly knowledgeable,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 124: Data Structures and Algorithms,CS 18x, an undergraduate-level artificial intelligence course",At least once a week,Somewhat disagree,Yes,,,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS","Yes, I intend to write a senior thesis in the CS department",,,Agree,Agree,Neither agree nor disagree,Agree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Somewhat agree,Disagree,Disagree,Agree,Agree,Agree,Agree,"Academic interests,Non-academic and non-professional interests",Yes,Agree,,,Female,,No,Bisexual,,"Asian,White",,"No, not of Hispanic or Latinx origin",No,No,,
2020-10-20 14:15:01,2020-10-20 14:20:02,IP Address,100,300,True,2020-10-20 14:20:02,R_1LvtpE5g5ZtHy1M,email,EN,Computer Science,,Undecided,06/2024,Yes,"Computer Science,Economics,English,Sociology",,I have never been taught programming or computer science in an academic or extracurricular program,,Less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Somewhat agree,Somewhat disagree,Agree,"To inquire about research opportunities,To inquire about advice for my concentration",Strongly disagree,Strongly disagree,CS 50: Introduction to Computer Science I,At least once a week,Disagree,Yes,,,"No, I have not considered applying to graduate studies in CS","No, I do not intend to write a senior thesis in the CS department","I am unsure of or unable to find a suitable faculty advisor for my thesis,I am unaware of the processes or steps that must be taken in order to write a senior thesis",,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Agree,Somewhat agree,Disagree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,"Academic interests,Non-academic and non-professional interests",No,,The Harvard Office of Career Services,The Harvard Office of Career Services,Female,,No,Bisexual,,"Black or African American,White",,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment,A mental health disorder",
2020-10-20 14:16:04,2020-10-20 14:20:05,IP Address,100,241,True,2020-10-20 14:20:06,R_1Ke929ylHp9Jqs1,email,EN,Psychology,I am not a joint concentrator,None,05/2021,No,"Neuroscience,Psychology",,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat disagree,Agree,"To inquire about research opportunities,To inquire about advice for my concentration",Agree,Agree,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Non-academic and non-professional interests,No,Strongly agree,"Close friends and family,Alumni networks",Alumni networks,Female,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:15:42,2020-10-20 14:20:27,IP Address,100,284,True,2020-10-20 14:20:27,R_3hsU4xEQqlio3TK,email,EN,Applied Mathematics,,,05/2022,Yes,"Computer Science,Linguistics,Mathematics",,In high school (including summer after graduation),15,,,,,,,,,,,,,,,,,Neither agree nor disagree,Agree,Agree,Somewhat agree,,Agree,Somewhat agree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II",At least once a week,Somewhat agree,Yes,,,,,,,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Non-academic and non-professional interests,No,Agree,"Close friends and family,Fellow students,Professional networks","Close friends and family,Fellow students,Professional networks",Male,,No,Gay or Lesbian,,White,,"Yes, of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:12:48,2020-10-20 14:21:09,IP Address,100,500,True,2020-10-20 14:21:10,R_USXQ3ftjaqny5dn,email,EN,Economics,,Government,05/30/2024,No,"Economics,Government",,In high school (including summer after graduation),15,,,,,,,,,,,,,,,,,Neither agree nor disagree,Somewhat agree,Disagree,Strongly agree,,Agree,Agree,,,,,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests",No,Strongly agree,"Close friends and family,The Harvard Office of Career Services","Close friends and family,Fellow students,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:16:23,2020-10-20 14:21:13,IP Address,100,290,True,2020-10-20 14:21:13,R_3JzuLLM5KxVm7yD,email,EN,Government,I am not a joint concentrator,Molecular and Cellular Biology,05/2024,No,"Chemical and Physical Biology,Environmental Science and Public Policy,Government,Human Evolutionary Biology,Molecular and Cellular Biology",,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,To inquire about advice for my concentration,Strongly disagree,Somewhat disagree,,,,,,,,,,,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Somewhat agree,Strongly disagree,Somewhat disagree,"Academic interests,Non-academic and non-professional interests",No,Strongly agree,The Harvard Office of Career Services,The Harvard Office of Career Services,Female,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",Yes,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:14:31,2020-10-20 14:21:13,IP Address,100,402,True,2020-10-20 14:21:14,R_31tHXxwohbEvzJr,email,EN,Government,I am not a joint concentrator,History and Science,2022,No,"Economics,Environmental Science and Public Policy,History and Science,Psychology",Department-specific advising programs,In college,19,,,,,,,,,,,,,,,,,Strongly agree,Agree,Agree,Strongly agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat disagree,Somewhat disagree,,,,,,,,,,,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Agree,Professional interests,No,Strongly agree,"Fellow students,Alumni networks,The Harvard Office of Career Services","Fellow students,Alumni networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,A mental health disorder,
2020-10-20 14:16:01,2020-10-20 14:21:37,IP Address,100,335,True,2020-10-20 14:21:38,R_vAedotsJNKVpVnP,email,EN,Engineering Sciences,,Undecided,05/23,Yes,"Computer Science,History and Science,Neuroscience",,In college,19,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Somewhat agree,CS 50: Introduction to Computer Science I,At least once a week,Somewhat agree,No,I am not required to take any additional CS courses to fulfill my concentration/secondary,,,,,,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Non-academic and non-professional interests,No,Strongly agree,"Close friends and family,Professional networks,The Harvard Office of Career Services","Close friends and family,Fellow students,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:14:09,2020-10-20 14:21:42,IP Address,100,452,True,2020-10-20 14:21:42,R_doKi56osL0n9RvP,email,EN,Music,I am not a joint concentrator,History,05/22,No,"History,Music,Physics",,I have never been taught programming or computer science in an academic or extracurricular program,12,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,,,,,,,,,,,Agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Agree,"Professional networks,Alumni networks","Close friends and family,Fellow students,Alumni networks,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:17:48,2020-10-20 14:21:57,IP Address,100,248,True,2020-10-20 14:21:57,R_1lgxiWPIbH1h28t,email,EN,Physics,Undecided,Computer Science,05/2024,No,"Mathematics,Physics","My first-year academic advisor,Department heads",I have never been taught programming or computer science in an academic or extracurricular program,18,,,,,,,,,,,,,,,,,Agree,Agree,Strongly agree,Agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Somewhat agree,,,,,,,,,,,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Non-academic and non-professional interests",Yes,Agree,Fellow students,"Close friends and family,Fellow students,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,"Asian,Native Hawaiian or Other Pacific Islander",,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:16:25,2020-10-20 14:22:02,IP Address,100,337,True,2020-10-20 14:22:02,R_1176pVvZEAgUvBO,email,EN,Applied Mathematics,I am not a joint concentrator,None,05/2021,Yes,"Applied Mathematics,Economics,Government,Social Studies",Department faculty,In high school (including summer after graduation),15,,,,,,,,,,,,,,,,,Agree,Strongly agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly disagree,Strongly disagree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II",At least once a week,Agree,Undecided,I do not have enough space in my schedule,,,,,,Agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Disagree,Agree,Agree,Somewhat disagree,Agree,Non-academic and non-professional interests,No,Strongly agree,"Fellow students,Professional networks","Fellow students,Professional networks",Female,,No,Gay or Lesbian,,White,,"No, not of Hispanic or Latinx origin",No,No,A mental health disorder,
2020-10-20 14:17:13,2020-10-20 14:22:06,IP Address,100,293,True,2020-10-20 14:22:06,R_3DtCcutRHoB2l8N,email,EN,Mechanical Engineering,I am not a joint concentrator,Astrophysics,05/2023,Yes,"Astrophysics,Mathematics,Mechanical Engineering,Physics",Department faculty,In high school (including summer after graduation),14,,,,,,,,,,,,,,,,,Agree,Agree,Somewhat agree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,CS 50: Introduction to Computer Science I,At least once a month,Agree,No,"I am not required to take any additional CS courses to fulfill my concentration/secondary,I am no longer interested in CS",,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests",Yes,Strongly agree,The Harvard Office of Career Services,The Harvard Office of Career Services,Male,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:18:58,2020-10-20 14:22:23,IP Address,100,204,True,2020-10-20 14:22:23,R_1jk60buqvEOYolA,email,EN,Government,I am not a joint concentrator,Computer Science,05/2022,Yes,"Government,Sociology",,In college,19,,,,,,,,,,,,,,,,,Disagree,Agree,Somewhat agree,Strongly agree,"For an academic letter of recommendation,To inquire about advice for my concentration",Disagree,Strongly disagree,CS 50: Introduction to Computer Science I,,Strongly disagree,Yes,,,,,,,Disagree,Somewhat agree,Disagree,Disagree,Strongly disagree,Somewhat disagree,Disagree,Somewhat disagree,Disagree,Disagree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Non-academic and non-professional interests,No,Strongly agree,,,Male,,No,Gay or Lesbian,,White,,Prefer not to say,No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:18:18,2020-10-20 14:23:02,IP Address,100,284,True,2020-10-20 14:23:03,R_sXasb7GQPXYv4Gd,email,EN,Physics,Computer Science,Mathematics,05/2023,Yes,"Computer Science,Mathematics,Physics","Department faculty,Department-specific advising programs",In middle school (including summer after graduation),10,Slightly more knowledgeable,Significantly more knowledgeable,Similarly knowledgeable,Less knowledgeable,Slightly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Slightly more knowledgeable,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Agree,"CS 50: Introduction to Computer Science I,CS 124: Data Structures and Algorithms",At least once a month,Strongly agree,Yes,,,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS",I am unsure or undecided,,,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Close friends and family,Fellow students","Close friends and family,Fellow students",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
